Median Household Income,state,place,Median Gross Rent,Median Home Value (Owner Occupied)
51842.0,12,38350,896.0,212900.0
79750.0,12,38425,1300.0,327400.0
94750.0,12,38430,,468100.0
67989.0,12,38519,,100400.0
35089.0,12,38575,779.0,113600.0
41345.0,12,38600,978.0,219800.0
30781.0,12,38625,634.0,163000.0
65000.0,12,38690,1385.0,225900.0
62429.0,12,38813,997.0,179700.0
36354.0,12,38950,661.0,146800.0
43866.0,12,39056,1037.0,183200.0
39160.0,12,39062,1030.0,121000.0
38492.0,12,39075,925.0,186200.0
15268.0,12,39100,,
67689.0,12,39200,1295.0,234100.0
41624.0,12,39375,981.0,216100.0
40261.0,12,39425,878.0,122700.0
51725.0,12,39475,1021.0,491700.0
34887.0,12,39525,986.0,122600.0
38445.0,12,39550,985.0,162100.0
49152.0,12,39600,756.0,272400.0
43500.0,12,39650,836.0,125800.0
31648.0,12,39700,405.0,108000.0
38125.0,12,39725,946.0,493800.0
76667.0,12,39750,,1000000.0
32315.0,12,39775,744.0,105500.0
40925.0,12,39825,663.0,147600.0
43182.0,12,39850,737.0,72800.0
36214.0,12,39875,848.0,143000.0
47277.0,12,39925,975.0,158600.0
33571.0,12,39950,1001.0,184200.0
54186.0,12,39987,1745.0,256800.0
76810.0,12,40037,1040.0,472900.0
26458.0,12,40100,,60000.0
69978.0,12,40450,1285.0,449300.0
32005.0,12,40525,,92300.0
44438.0,12,40562,,232100.0
21083.0,12,40750,,78100.0
27166.0,12,40875,647.0,86800.0
43633.0,12,40950,,156900.0
48440.0,12,40985,959.0,204900.0
47805.0,12,41025,883.0,175000.0
102600.0,12,41150,1730.0,723100.0
57439.0,12,41250,1116.0,218300.0
53864.0,12,41400,1106.0,47400.0
46370.0,12,41562,910.0,249600.0
84688.0,12,41577,1162.0,433600.0
76816.0,12,41775,898.0,269900.0
59992.0,12,41825,1051.0,209300.0
30198.0,12,41950,755.0,130600.0
80872.0,12,42090,1028.0,300700.0
46875.0,12,42150,963.0,153800.0
50800.0,12,42400,840.0,352400.0
26021.0,12,42425,348.0,90600.0
77673.0,12,42575,1127.0,368400.0
64330.0,12,42625,826.0,277600.0
38608.0,12,42650,571.0,81200.0
166250.0,12,42700,2001.0,1000001.0
50909.0,12,42750,1385.0,462500.0
33339.0,12,42787,471.0,96200.0
38332.0,12,42850,812.0,134700.0
26860.0,12,42900,982.0,150000.0
51343.0,12,43000,1027.0,415900.0
73373.0,12,43083,1256.0,607400.0
45815.0,12,43125,1224.0,169100.0
22059.0,12,43175,563.0,95900.0
,12,43250,,
55584.0,12,43375,1084.0,189300.0
36250.0,12,43400,781.0,123300.0
40833.0,12,43425,812.0,147100.0
27031.0,12,43475,788.0,419000.0
63750.0,12,43484,,382800.0
30213.0,12,43575,675.0,87400.0
34820.0,12,43785,965.0,159100.0
46725.0,12,43800,1249.0,221800.0
27083.0,12,43900,1152.0,36300.0
53247.0,12,43925,872.0,204200.0
41471.0,12,43975,862.0,166300.0
78438.0,12,44000,850.0,388300.0
68854.0,12,44075,931.0,278100.0
37963.0,12,44175,844.0,160700.0
57962.0,12,44275,883.0,229900.0
44856.0,12,44300,944.0,289600.0
29621.0,12,45000,875.0,278600.0
43538.0,12,45025,1025.0,358400.0
43147.0,12,45060,960.0,203100.0
66369.0,12,45100,1318.0,380000.0
80854.0,12,45175,1344.0,406700.0
61636.0,12,45200,949.0,358100.0
40288.0,12,45225,625.0,114200.0
32057.0,12,45275,914.0,87300.0
59405.0,12,45350,948.0,143700.0
36657.0,12,45425,824.0,138200.0
57407.0,12,45465,1055.0,234400.0
24028.0,12,45475,584.0,93900.0
40648.0,12,45750,637.0,124600.0
45135.0,12,45775,748.0,129300.0
55503.0,12,45900,1180.0,204300.0
64928.0,12,45975,1416.0,297000.0
62963.0,12,46000,1310.0,425300.0
45104.0,12,46225,,97000.0
36250.0,12,46500,785.0,133600.0
36962.0,12,46520,664.0,114700.0
66118.0,12,46525,1241.0,322800.0
30576.0,12,46540,726.0,92700.0
32667.0,12,46550,765.0,84500.0
35721.0,12,46725,,44200.0
19038.0,12,47000,,102300.0
44735.0,12,47050,961.0,229100.0
57548.0,12,47125,1058.0,193500.0
,12,47175,,
37118.0,12,47200,762.0,72600.0
42898.0,12,47300,,143100.0
39447.0,12,47550,802.0,127200.0
75836.0,12,47625,1066.0,845100.0
32158.0,12,47650,870.0,187500.0
39855.0,12,47675,1137.0,365600.0
25940.0,12,47700,839.0,185500.0
55853.0,12,47787,742.0,146300.0
61879.0,12,48050,1108.0,217700.0
105156.0,12,48055,1250.0,378600.0
59706.0,12,48100,1016.0,356400.0
52071.0,12,48200,521.0,176200.0
28989.0,12,48500,768.0,108000.0
37204.0,12,48525,802.0,138000.0
46056.0,12,48625,898.0,241300.0
66658.0,12,48750,861.0,219000.0
14527.0,12,48825,,68100.0
74643.0,12,48850,1153.0,322300.0
41287.0,12,48875,903.0,149000.0
24583.0,12,48900,450.0,36300.0
49386.0,12,49225,1391.0,275500.0
42992.0,12,49237,708.0,140300.0
62656.0,12,49260,1002.0,229200.0
68015.0,12,49275,942.0,151000.0
40316.0,12,49350,696.0,98000.0
151743.0,12,49406,885.0,1000001.0
43146.0,12,49425,1181.0,188100.0
36808.0,12,49450,947.0,220700.0
44034.0,12,49475,974.0,231300.0
60408.0,12,49600,1131.0,317700.0
47655.0,12,49675,1057.0,175900.0
52163.0,12,49725,1125.0,492800.0
45785.0,12,49750,955.0,205400.0
34695.0,12,49787,850.0,141800.0
44436.0,12,49905,1062.0,187900.0
51116.0,12,50450,789.0,172500.0
100927.0,12,50525,1349.0,378500.0
45233.0,12,50575,1022.0,207500.0
73767.0,12,50630,1361.0,224700.0
35265.0,12,50638,875.0,164200.0
36979.0,12,50750,831.0,146600.0
20991.0,12,50900,630.0,14800.0
47483.0,12,50925,911.0,175800.0
67500.0,12,50950,1042.0,722000.0
60135.0,12,51075,1196.0,230400.0
75362.0,12,51100,1203.0,271700.0
49006.0,12,51125,965.0,212800.0
10357.0,12,51150,727.0,19800.0
42106.0,12,51200,833.0,129700.0
55609.0,12,51350,1064.0,195300.0
62606.0,12,51400,1310.0,228000.0
51875.0,12,51475,1303.0,337400.0
145375.0,12,51505,,
20379.0,12,51650,754.0,164000.0
30111.0,12,51825,918.0,98100.0
52056.0,12,52125,783.0,190000.0
83151.0,12,52162,2001.0,310800.0
214000.0,12,52175,,1000001.0
36908.0,12,52250,678.0,238900.0
42355.0,12,53000,971.0,217500.0
37224.0,12,53100,1048.0,145800.0
50221.0,12,53150,1011.0,225400.0
42107.0,12,53200,994.0,241900.0
70714.0,12,53425,1133.0,417400.0
22396.0,12,53500,,52500.0
82018.0,12,53575,1209.0,276600.0
57266.0,12,53725,914.0,173900.0
21966.0,12,53775,736.0,
36518.0,12,53800,532.0,106600.0
28750.0,12,53850,494.0,92800.0
21969.0,12,53875,559.0,116300.0
44528.0,12,54000,930.0,159200.0
110935.0,12,54025,1625.0,941200.0
71940.0,12,54075,1315.0,354600.0
53594.0,12,54150,944.0,461800.0
75787.0,12,54175,1224.0,335300.0
48042.0,12,54200,1056.0,213800.0
36550.0,12,54250,708.0,152200.0
102809.0,12,54275,964.0,503800.0
60764.0,12,54300,1297.0,250000.0
54369.0,12,54350,1015.0,214500.0
33920.0,12,54357,791.0,75000.0
36189.0,12,54387,889.0,137500.0
54286.0,12,54425,1281.0,193300.0
42204.0,12,54450,1003.0,162100.0
96866.0,12,54500,2001.0,343600.0
82132.0,12,54525,1201.0,465800.0
23256.0,12,54625,871.0,117700.0
39916.0,12,54700,808.0,156200.0
49588.0,12,54725,1124.0,256100.0
31406.0,12,54912,777.0,189800.0
53214.0,12,55075,849.0,167700.0
106662.0,12,55125,2001.0,610100.0
57317.0,12,55305,1105.0,149400.0
41279.0,12,55375,1079.0,
31641.0,12,55475,536.0,84500.0
50968.0,12,55532,831.0,130200.0
84944.0,12,55540,1273.0,245000.0
102468.0,12,55650,2001.0,861300.0
30315.0,12,55750,987.0,45400.0
63266.0,12,55775,1348.0,277600.0
37262.0,12,55875,1130.0,117900.0
43574.0,12,55925,811.0,168400.0
26216.0,12,56150,489.0,77200.0
28611.0,12,56425,721.0,116700.0
39840.0,12,56475,900.0,161700.0
34990.0,12,56500,914.0,164100.0
105557.0,12,56625,1235.0,802900.0
39324.0,12,56825,970.0,156800.0
65583.0,12,56840,,593800.0
36556.0,12,56850,746.0,230300.0
26769.0,12,56865,597.0,106100.0
36250.0,12,56875,,248500.0
24727.0,12,56955,534.0,139100.0
41743.0,12,56975,907.0,146800.0
23750.0,12,57025,673.0,118400.0
51892.0,12,57058,1131.0,255400.0
82426.0,12,57066,1068.0,564000.0
26917.0,12,57250,814.0,184500.0
28571.0,12,57320,1346.0,101700.0
93709.0,12,57380,,224600.0
66435.0,12,57425,1296.0,307000.0
60129.0,12,57450,1232.0,272700.0
30244.0,12,57492,,218200.0
41337.0,12,57518,1060.0,118600.0
46930.0,12,57550,834.0,170900.0
45210.0,12,57900,1126.0,189500.0
40900.0,12,57908,616.0,150500.0
39196.0,12,57950,715.0,127600.0
25605.0,12,58025,661.0,76700.0
41406.0,12,58050,1047.0,219700.0
27708.0,12,58175,700.0,85600.0
75324.0,12,58200,1457.0,473100.0
41524.0,12,58350,982.0,160900.0
40051.0,12,58420,964.0,114100.0
46572.0,12,58575,938.0,187300.0
27500.0,12,58600,842.0,157700.0
39942.0,12,58675,763.0,122700.0
56953.0,12,58700,1023.0,162400.0
49657.0,12,58715,1176.0,193200.0
47771.0,12,58727,1089.0,213700.0
69574.0,12,58962,808.0,300000.0
53368.0,12,58975,1360.0,235200.0
42292.0,12,59050,1184.0,140300.0
58423.0,12,59200,885.0,347700.0
47903.0,12,59250,1934.0,350000.0
59297.0,12,59311,922.0,232100.0
29859.0,12,59325,757.0,96300.0
36250.0,12,59400,583.0,86200.0
35192.0,12,59475,,49500.0
26000.0,12,59675,666.0,95800.0
72667.0,12,59725,1347.0,427000.0
55461.0,12,59750,860.0,431200.0
45800.0,12,60225,1044.0,202800.0
70033.0,12,60230,1711.0,312300.0
37467.0,12,60275,964.0,170400.0
40865.0,12,60325,910.0,130700.0
44206.0,12,60475,957.0,200400.0
37381.0,12,60550,975.0,169200.0
78984.0,12,60562,1602.0,292400.0
42719.0,12,60785,997.0,90800.0
60114.0,12,60835,1148.0,198500.0
65020.0,12,60950,1162.0,206200.0
37539.0,12,60975,964.0,206200.0
58495.0,12,61500,1039.0,191100.0
58258.0,12,61615,584.0,99500.0
27480.0,12,61807,1031.0,224800.0
34139.0,12,61875,1058.0,204300.0
50007.0,12,61937,836.0,235900.0
65459.0,12,62100,1377.0,256400.0
38977.0,12,62118,1070.0,197500.0
45567.0,12,62275,801.0,153500.0
59919.0,12,62425,945.0,244000.0
36424.0,12,62500,956.0,260900.0
48432.0,12,62525,1146.0,347200.0
44969.0,12,62550,1062.0,191700.0
62273.0,12,62562,1120.0,215000.0
48280.0,12,62625,955.0,182000.0
44661.0,12,62675,788.0,253900.0
111250.0,12,62775,675.0,354800.0
48542.0,12,62800,913.0,358300.0
66563.0,12,62825,833.0,153600.0
61500.0,12,62885,1031.0,459800.0
44041.0,12,63000,874.0,177800.0
37782.0,12,63225,862.0,124500.0
77199.0,12,63362,1560.0,380700.0
60208.0,12,63375,862.0,196300.0
51695.0,12,63425,930.0,212300.0
31383.0,12,63435,1137.0,136900.0
43470.0,12,63650,909.0,165400.0
87926.0,12,63700,1277.0,668400.0
40183.0,12,64175,925.0,227500.0
51914.0,12,64325,1061.0,197200.0
55552.0,12,64400,1206.0,253400.0
89023.0,12,64525,1452.0,476800.0
43190.0,12,64547,920.0,93900.0
116250.0,12,64725,,810500.0
47293.0,12,64825,931.0,183200.0
30465.0,12,64875,652.0,110200.0
55294.0,12,64925,1104.0,199600.0
45730.0,12,64975,1049.0,169200.0
44840.0,12,65100,1258.0,109000.0
54423.0,12,65200,,216700.0
108750.0,12,65225,2001.0,756900.0
45509.0,12,65385,708.0,158900.0
103478.0,12,65425,1203.0,350900.0
32899.0,12,65525,604.0,91500.0
68854.0,12,66000,2001.0,662500.0
61477.0,12,66062,946.0,257100.0
35103.0,12,66175,999.0,105700.0
46204.0,12,66425,864.0,172600.0
25192.0,12,66725,439.0,75500.0
50000.0,12,66875,684.0,170800.0
32386.0,12,66925,486.0,115000.0
42096.0,12,66975,554.0,171600.0
42572.0,12,67163,902.0,99000.0
26913.0,12,67175,726.0,89300.0
110000.0,12,67192,1231.0,640100.0
31706.0,12,67258,805.0,97000.0
33283.0,12,67266,726.0,117600.0
56284.0,12,67270,1324.0,255700.0
37679.0,12,67325,800.0,167300.0
28782.0,12,67355,726.0,83700.0
51349.0,12,67425,1027.0,230700.0
52636.0,12,67450,1003.0,233400.0
26389.0,12,67462,817.0,112500.0
57180.0,12,67550,1016.0,437900.0
45383.0,12,67575,880.0,226600.0
60469.0,12,67650,1492.0,321900.0
32930.0,12,67675,865.0,210200.0
65373.0,12,67725,1100.0,280200.0
48164.0,12,67887,989.0,353100.0
44785.0,12,68100,1006.0,189200.0
108245.0,12,68135,698.0,705600.0
43795.0,12,68275,834.0,121300.0
42909.0,12,68350,905.0,163100.0
73750.0,12,68365,,197200.0
85724.0,12,68375,,170700.0
82361.0,12,68435,,164300.0
32778.0,12,68487,956.0,
29469.0,12,68525,630.0,105000.0
40625.0,12,68625,,184700.0
37891.0,12,68800,1223.0,236900.0
39909.0,12,68875,951.0,150700.0
45605.0,12,68950,1138.0,186400.0
,12,69025,,
43696.0,12,69250,2001.0,160900.0
25633.0,12,69275,635.0,76300.0
45708.0,12,69555,1303.0,338400.0
49496.0,12,69700,1265.0,199900.0
67595.0,12,69812,1128.0,364900.0
73542.0,12,70075,1221.0,481600.0
32109.0,12,70345,1069.0,185200.0
51406.0,12,70525,1127.0,111900.0
37451.0,12,70600,875.0,194500.0
40934.0,12,70675,1170.0,175200.0
53456.0,12,70700,1258.0,290100.0
43117.0,12,71000,874.0,199300.0
47500.0,12,71075,904.0,148100.0
69881.0,12,71100,780.0,250800.0
44457.0,12,71150,770.0,203500.0
39379.0,12,71225,808.0,145800.0
52042.0,12,71250,1375.0,379100.0
33340.0,12,71300,868.0,120800.0
48038.0,12,71400,952.0,208700.0
63800.0,12,71525,1318.0,303500.0
76966.0,12,71564,1744.0,313800.0
68639.0,12,71567,1369.0,281300.0
59843.0,12,71569,1245.0,284700.0
50667.0,12,71580,1132.0,273000.0
50247.0,12,71625,1309.0,225100.0
40964.0,12,71725,763.0,135600.0
74821.0,12,71741,1419.0,308700.0
72429.0,12,71758,1337.0,246000.0
37606.0,12,71800,957.0,104400.0
100500.0,12,71825,1528.0,497500.0
70284.0,12,71842,1284.0,260600.0
21925.0,12,71850,,167200.0
41568.0,12,71867,1750.0,178900.0
44076.0,12,71900,820.0,153600.0
46710.0,12,72145,979.0,182100.0
50743.0,12,72325,925.0,395600.0
26028.0,12,72350,760.0,72900.0
26167.0,12,72425,1012.0,169100.0
85390.0,12,72442,1942.0,326000.0
44676.0,12,72875,1224.0,
38073.0,12,73025,1134.0,165800.0
44772.0,12,73075,1114.0,197200.0
24235.0,12,73163,759.0,124800.0
36038.0,12,73172,901.0,197200.0
46008.0,12,73287,1057.0,332500.0
56135.0,12,73312,895.0,269500.0
42841.0,12,73675,946.0,197400.0
76410.0,12,73700,1181.0,236400.0
48750.0,12,73725,1051.0,236700.0
44975.0,12,73900,960.0,224100.0
40876.0,12,73950,1180.0,186300.0
25417.0,12,74125,499.0,67300.0
41759.0,12,74150,796.0,244200.0
44688.0,12,74200,922.0,188200.0
83068.0,12,74235,1569.0,320700.0
69752.0,12,74368,1258.0,235500.0
76146.0,12,74370,1295.0,283500.0
61286.0,12,74498,873.0,361600.0
47517.0,12,74512,987.0,152800.0
77857.0,12,74562,1714.0,522500.0
50278.0,12,74575,899.0,260000.0
38523.0,12,74625,552.0,191800.0
101118.0,12,74635,2001.0,553900.0
51196.0,12,74700,,89500.0
31667.0,12,74775,617.0,82300.0
31458.0,12,74925,637.0,123500.0
95221.0,12,74975,,233300.0
37348.0,12,75175,648.0,119700.0
37006.0,12,75200,740.0,116500.0
37750.0,12,75225,1164.0,151800.0
45625.0,12,75275,1197.0,137500.0
32458.0,12,75300,587.0,95200.0
42981.0,12,75375,800.0,127100.0
52372.0,12,75425,,188800.0
33750.0,12,75450,767.0,56500.0
15188.0,12,75475,,68400.0
27500.0,12,75600,506.0,98900.0
69332.0,12,75612,1455.0,297800.0
,12,75625,,
54453.0,12,75641,899.0,195700.0
75000.0,12,75725,1278.0,319600.0
19185.0,12,75750,664.0,107800.0
78890.0,12,75812,1474.0,362000.0
69673.0,12,75875,1265.0,211800.0
59119.0,12,76050,1214.0,215200.0
89200.0,12,76062,1275.0,319100.0
43560.0,12,76075,1126.0,316700.0
62026.0,12,76087,923.0,168100.0
33465.0,12,76290,961.0,158700.0
33082.0,12,76481,807.0,107800.0
32974.0,12,76487,743.0,168700.0
53019.0,12,76500,956.0,196300.0
38523.0,12,76525,1024.0,282000.0
93553.0,12,76582,1736.0,451600.0
44905.0,12,76600,1010.0,239700.0
44362.0,12,76658,1057.0,200400.0
26988.0,12,76675,744.0,91200.0
31106.0,12,76700,722.0,209500.0
27455.0,12,76740,846.0,114700.0
33500.0,12,76937,1256.0,78400.0
35176.0,12,76950,735.0,197000.0
29821.0,12,76975,744.0,95000.0
46364.0,12,77075,1370.0,319400.0
31214.0,12,77100,546.0,93000.0
63205.0,12,77137,989.0,235700.0
50438.0,12,77275,1173.0,206900.0
30962.0,12,77400,746.0,72300.0
50304.0,12,77467,1093.0,248200.0
28346.0,12,77470,797.0,256300.0
32379.0,12,77675,644.0,70400.0
52699.0,12,77735,1388.0,218400.0
26162.0,12,77825,648.0,102900.0
35568.0,12,77837,550.0,93900.0
45530.0,12,77862,803.0,124000.0
49991.0,12,78000,1026.0,340200.0
30962.0,12,78025,723.0,143300.0
136250.0,12,78050,1331.0,699300.0
219167.0,12,78110,,987500.0
58050.0,12,78225,842.0,294500.0
62152.0,12,78250,933.0,247200.0
37502.0,12,78275,769.0,134400.0
59278.0,12,78300,1039.0,391400.0
66554.0,12,78325,1139.0,244800.0
25082.0,12,78340,571.0,87200.0
72863.0,12,78500,1282.0,259900.0
40050.0,12,78700,760.0,98000.0
72740.0,12,78740,1374.0,270800.0
36250.0,12,78775,703.0,110400.0
49353.0,12,78800,935.0,178200.0
71250.0,12,78900,,324500.0
37031.0,12,78925,734.0,262500.0
35726.0,12,78975,,58300.0
54524.0,12,79175,877.0,159000.0
36885.0,12,79200,981.0,87300.0
33764.0,12,79225,791.0,125000.0
30920.0,12,79231,675.0,54200.0
29683.0,12,79237,681.0,40100.0
34451.0,12,79243,643.0,72400.0
31327.0,12,79250,786.0,83500.0
17301.0,13,184,367.0,32000.0
55355.0,13,408,867.0,168900.0
41067.0,13,436,633.0,142200.0
31458.0,13,576,687.0,89600.0
23750.0,13,660,396.0,74200.0
29545.0,13,828,575.0,75000.0
19904.0,13,996,434.0,44600.0
29577.0,13,1024,367.0,69800.0
30000.0,13,1052,625.0,97800.0
27188.0,13,1248,593.0,65000.0
35893.0,13,1472,679.0,131500.0
44167.0,13,1500,,73300.0
30519.0,13,1612,543.0,65200.0
90450.0,13,1696,1037.0,330700.0
63750.0,13,1808,588.0,84500.0
39412.0,13,1948,576.0,102900.0
27083.0,13,2060,506.0,40600.0
29549.0,13,2116,546.0,86900.0
29444.0,13,2256,458.0,55000.0
31563.0,13,2564,533.0,89700.0
43403.0,13,2592,731.0,74400.0
43690.0,13,2648,740.0,101500.0
19688.0,13,2844,,50000.0
20024.0,13,2928,390.0,52300.0
48750.0,13,3124,661.0,111900.0
19948.0,13,3236,396.0,87000.0
33940.0,13,3440,730.0,161700.0
45171.0,13,4000,884.0,231800.0
30000.0,13,4084,594.0,69400.0
50214.0,13,4140,879.0,124700.0
37609.0,13,4204,686.0,99400.0
44583.0,13,4252,914.0,147400.0
31250.0,13,4392,585.0,54600.0
34688.0,13,4448,555.0,55600.0
78750.0,13,4644,1032.0,316700.0
29583.0,13,4840,521.0,59400.0
27356.0,13,4896,518.0,108500.0
29444.0,13,4980,508.0,134300.0
60486.0,13,5036,1026.0,187800.0
33925.0,13,5344,532.0,92900.0
34250.0,13,5680,606.0,41000.0
22273.0,13,5708,480.0,82900.0
28529.0,13,6016,465.0,91400.0
75938.0,13,6688,1068.0,127500.0
39842.0,13,6884,941.0,139600.0
139444.0,13,7248,1182.0,431300.0
23661.0,13,7304,473.0,34000.0
41429.0,13,7612,705.0,123200.0
51667.0,13,7640,767.0,172200.0
67661.0,13,8200,756.0,119800.0
26560.0,13,8284,336.0,110800.0
25000.0,13,8480,528.0,215000.0
22154.0,13,8536,559.0,71700.0
51510.0,13,8844,745.0,166200.0
29176.0,13,8928,590.0,129900.0
29500.0,13,8956,242.0,45700.0
45272.0,13,9040,667.0,88700.0
45833.0,13,9068,755.0,135600.0
44917.0,13,9272,886.0,129900.0
19450.0,13,9460,478.0,81200.0
43125.0,13,9488,944.0,146500.0
32500.0,13,9544,601.0,111300.0
18839.0,13,9656,1100.0,119600.0
28875.0,13,9712,425.0,80500.0
63393.0,13,9852,811.0,97900.0
78607.0,13,10076,1231.0,261200.0
70000.0,13,10104,1325.0,115300.0
44771.0,13,10132,666.0,140300.0
30313.0,13,10608,488.0,75000.0
17500.0,13,10860,455.0,64700.0
48833.0,13,11000,767.0,148400.0
53500.0,13,11056,923.0,251300.0
24962.0,13,11504,482.0,70300.0
26620.0,13,11560,586.0,88500.0
26111.0,13,11616,329.0,102600.0
30859.0,13,11672,586.0,104500.0
18795.0,13,11728,297.0,57200.0
42546.0,13,11784,795.0,164800.0
32014.0,13,12120,493.0,56700.0
38750.0,13,12232,485.0,42000.0
52656.0,13,12260,718.0,153000.0
33750.0,13,12344,444.0,64300.0
28785.0,13,12400,597.0,88600.0
31050.0,13,12456,616.0,145500.0
2499.0,13,12484,,
16250.0,13,12512,788.0,47800.0
28630.0,13,12624,599.0,79600.0
36380.0,13,12834,853.0,137300.0
25268.0,13,12932,449.0,75700.0
78063.0,13,12960,,74000.0
43043.0,13,12988,789.0,173500.0
80938.0,13,13184,800.0,259000.0
25625.0,13,13212,675.0,137500.0
39250.0,13,13352,502.0,96600.0
31533.0,13,13492,725.0,169000.0
42198.0,13,13688,727.0,171900.0
40789.0,13,14108,393.0,99400.0
17292.0,13,14192,445.0,76800.0
22353.0,13,14472,,
29893.0,13,14500,656.0,109300.0
62720.0,13,14920,879.0,133500.0
41667.0,13,15026,663.0,92200.0
45906.0,13,15172,932.0,264100.0
29763.0,13,15508,525.0,123700.0
68355.0,13,15552,869.0,219700.0
40417.0,13,15585,587.0,98400.0
18846.0,13,15648,623.0,52200.0
33333.0,13,15844,,143200.0
35188.0,13,15900,340.0,28100.0
42108.0,13,15984,579.0,145400.0
31734.0,13,16460,697.0,131300.0
31741.0,13,16544,845.0,148400.0
34234.0,13,16600,567.0,86200.0
17656.0,13,16656,623.0,163100.0
53438.0,13,16796,936.0,165900.0
23865.0,13,16824,660.0,145900.0
37679.0,13,16908,575.0,110500.0
26806.0,13,17272,508.0,50300.0
24160.0,13,17328,623.0,62300.0
57813.0,13,17496,847.0,123800.0
36607.0,13,17552,708.0,120300.0
38516.0,13,17580,,74000.0
30220.0,13,17776,712.0,175800.0
25417.0,13,17832,354.0,62100.0
30952.0,13,18000,453.0,67700.0
41331.0,13,19000,732.0,131900.0
42083.0,13,19084,296.0,119800.0
40094.0,13,19112,674.0,110800.0
51667.0,13,19168,1047.0,118800.0
40058.0,13,19280,837.0,107800.0
37813.0,13,19336,872.0,128200.0
16292.0,13,19392,472.0,40000.0
21560.0,13,19616,552.0,77700.0
29704.0,13,19728,570.0,129700.0
43245.0,13,19830,732.0,113600.0
33924.0,13,20064,805.0,123400.0
21000.0,13,20288,450.0,125900.0
20000.0,13,20316,472.0,66700.0
44000.0,13,20550,1067.0,83200.0
26250.0,13,20848,,68500.0
36128.0,13,20932,893.0,195800.0
51089.0,13,21017,1181.0,91900.0
23058.0,13,21072,422.0,61800.0
58269.0,13,21184,1094.0,157100.0
34931.0,13,21240,757.0,258300.0
45000.0,13,21268,467.0,63300.0
35231.0,13,21324,751.0,125500.0
38798.0,13,21380,633.0,145200.0
29750.0,13,21436,456.0,42500.0
35875.0,13,21632,615.0,131800.0
25750.0,13,21688,600.0,68800.0
35671.0,13,21716,497.0,109200.0
45625.0,13,21744,668.0,138300.0
34896.0,13,21800,650.0,53500.0
19176.0,13,21912,497.0,71800.0
33289.0,13,21940,697.0,208900.0
35865.0,13,22024,738.0,92500.0
71050.0,13,22052,799.0,348100.0
50046.0,13,22080,654.0,96700.0
77500.0,13,22108,532.0,126300.0
34522.0,13,22304,723.0,126100.0
28500.0,13,22388,556.0,37500.0
15156.0,13,22472,,78900.0
,13,22724,,
32833.0,13,22752,815.0,71400.0
30156.0,13,22976,638.0,208800.0
34912.0,13,23200,734.0,110000.0
39583.0,13,23284,548.0,55000.0
22804.0,13,23368,507.0,69300.0
6635.0,13,23480,,20200.0
39828.0,13,23536,920.0,169400.0
31684.0,13,23872,585.0,85800.0
47596.0,13,23900,871.0,170800.0
78269.0,13,24264,1146.0,548400.0
31642.0,13,24376,542.0,100300.0
56607.0,13,24488,459.0,96400.0
59792.0,13,24600,985.0,201100.0
76809.0,13,24768,1088.0,382800.0
41000.0,13,24796,279.0,25000.0
137961.0,13,24876,,450800.0
27396.0,13,24964,,148800.0
25104.0,13,25300,581.0,59400.0
31250.0,13,25356,585.0,78700.0
22292.0,13,25440,594.0,59600.0
21324.0,13,25552,355.0,81100.0
33929.0,13,25692,664.0,111800.0
42050.0,13,25720,836.0,149400.0
24702.0,13,26084,682.0,76600.0
90139.0,13,26224,,146900.0
28259.0,13,26448,426.0,71000.0
27692.0,13,26616,526.0,87300.0
22635.0,13,26980,468.0,98800.0
28750.0,13,27008,533.0,33100.0
19477.0,13,27092,505.0,178800.0
46250.0,13,27344,791.0,139800.0
55641.0,13,27512,,139700.0
26667.0,13,27596,576.0,64200.0
37159.0,13,27708,536.0,108800.0
34423.0,13,27736,393.0,178300.0
32333.0,13,27932,556.0,108900.0
64500.0,13,27988,864.0,144100.0
93069.0,13,28044,1151.0,232000.0
31109.0,13,28296,577.0,94600.0
52449.0,13,28380,1007.0,154700.0
42569.0,13,28492,633.0,130500.0
28635.0,13,28520,700.0,103800.0
35609.0,13,28632,665.0,111400.0
34236.0,13,28744,380.0,62900.0
58438.0,13,28968,938.0,216000.0
21878.0,13,29528,571.0,75000.0
81850.0,13,30088,789.0,191300.0
42500.0,13,30312,957.0,96400.0
52222.0,13,30340,873.0,225700.0
34513.0,13,30424,527.0,77600.0
30987.0,13,30536,825.0,98500.0
31429.0,13,30732,491.0,122300.0
26277.0,13,30816,506.0,57700.0
34108.0,13,30956,603.0,117500.0
38552.0,13,31068,1053.0,
29255.0,13,31096,570.0,82100.0
26607.0,13,31292,369.0,107100.0
45000.0,13,31320,428.0,136900.0
35000.0,13,31684,631.0,101700.0
37866.0,13,31908,779.0,178200.0
37264.0,13,32048,788.0,93500.0
19432.0,13,32188,399.0,70000.0
49375.0,13,32384,,79500.0
34438.0,13,32412,775.0,60000.0
53318.0,13,32482,980.0,167400.0
28912.0,13,32528,562.0,66700.0
24688.0,13,32748,471.0,64300.0
38125.0,13,32860,950.0,168400.0
16250.0,13,32916,293.0,62500.0
43455.0,13,33336,464.0,97100.0
25069.0,13,33392,285.0,64600.0
71827.0,13,33896,1000.0,148200.0
43750.0,13,33980,481.0,71100.0
22750.0,13,34260,,40300.0
57059.0,13,34428,784.0,122800.0
54122.0,13,34512,639.0,139200.0
77813.0,13,34596,1642.0,274300.0
